file,policy,workloads,num_cores,cpu0_ipc,cpu1_ipc,cpu2_ipc,cpu3_ipc,weighted_speedup,harmonic_speedup,max_sim_cycles,total_pf_requested,total_pf_issued,total_pf_useful,pf_accuracy,dram_avg_dbus,rq_row_buffer_hit,rq_row_buffer_miss,row_hit_rate,total_llc_miss,coord_mini_epochs,coord_streaming_mini_epochs,coord_selected_boost_windows,coord_phase_owner_windows,coord_dynrunway_keep3_windows,coord_dynrunway_midwide_windows,coord_last_window_miss_latency_delta,bucket_issued_head,bucket_issued_mid,bucket_issued_tail,bucket_fill_head,bucket_fill_mid,bucket_fill_tail,bucket_useful_head,bucket_useful_mid,bucket_useful_tail,bucket_useless_head,bucket_useless_mid,bucket_useless_tail,timely_fill_age0,timely_fill_age1,timely_fill_age2,timely_fill_age3,timely_useful_age0,timely_useful_age1,timely_useful_age2,timely_useful_age3,timely_useless_age0,timely_useless_age1,timely_useless_age2,timely_useless_age3,controller_final
cycle2_crit_blacklist_4xlbm_1M3M.txt,crit_blacklist,lbm+lbm+lbm+lbm,4,0.23,0.2338,0.2307,0.2275,1.0540756830913456,0.263493943417905,13188834,1211501,878076,45442,0.0517517845835668,4.468,16803,336408,0.04757213110576964,691198,920,888,0,0,0,0,2476925,222119,173514,1177068,25493,535,3785,76511,0,0,9,0,0,29813,0,0,0,76511,0,0,0,0,0,4,5,[BWC_GSP_HEADGATE_CRIT_BLACKLIST_C2] cpu=3 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=1 symmetric_tier2_epochs=41 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.432375 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282188 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=3 epochs=57 avg_epoch_mshr_util=0.332796 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00519577 max_epoch_llc_rq_util=0.21875 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=3 enabled_epochs=54 filtered_prefetches=0 useful_updates=18918 useless_updates=4 | [HEADGATE] cpu=3 keep_candidates=2 mid_max_candidates=4 streaming_epochs=54 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=3 mini_epochs=228 streaming_mini_epochs=216 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=527682 | [BWC_BUCKETS] cpu=3 issued_head=55054 issued_mid=42978 issued_tail=288686 fill_head=6358 fill_mid=144 fill_tail=887 useful_head=18918 useful_mid=0 useful_tail=0 useless_head=4 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=3 fill_age0=7389 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=18918 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=2 useless_age3=2 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C2] cpu=2 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=0 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.430422 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282344 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=2 epochs=58 avg_epoch_mshr_util=0.334363 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00459083 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=2 enabled_epochs=56 filtered_prefetches=0 useful_updates=19115 useless_updates=1 | [HEADGATE] cpu=2 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=2 mini_epochs=230 streaming_mini_epochs=222 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=708963 | [BWC_BUCKETS] cpu=2 issued_head=55570 issued_mid=43501 issued_tail=295442 fill_head=6313 fill_mid=124 fill_tail=953 useful_head=19115 useful_mid=0 useful_tail=0 useless_head=1 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=2 fill_age0=7390 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19115 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=0 useless_age3=1 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C2] cpu=1 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=0 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.431141 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0280208 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=1 epochs=58 avg_epoch_mshr_util=0.335777 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00521711 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=1 enabled_epochs=57 filtered_prefetches=0 useful_updates=19344 useless_updates=1 | [HEADGATE] cpu=1 keep_candidates=2 mid_max_candidates=4 streaming_epochs=57 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=1 mini_epochs=232 streaming_mini_epochs=228 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=654578 | [BWC_BUCKETS] cpu=1 issued_head=56024 issued_mid=43655 issued_tail=297959 fill_head=6481 fill_mid=129 fill_tail=976 useful_head=19344 useful_mid=0 useful_tail=0 useless_head=1 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=1 fill_age0=7586 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19344 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=0 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C2] cpu=0 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=43 symmetric_tier1_epochs=0 symmetric_tier2_epochs=43 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.432 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0277969 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=0 epochs=58 avg_epoch_mshr_util=0.335419 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00513276 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=0 enabled_epochs=56 filtered_prefetches=0 useful_updates=19134 useless_updates=3 | [HEADGATE] cpu=0 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=0 mini_epochs=230 streaming_mini_epochs=222 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=585702 | [BWC_BUCKETS] cpu=0 issued_head=55471 issued_mid=43380 issued_tail=294981 fill_head=6341 fill_mid=138 fill_tail=969 useful_head=19134 useful_mid=0 useful_tail=0 useless_head=3 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=0 fill_age0=7448 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19134 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=2
cycle3_crit_blacklist_4xlbm_1M3M.txt,crit_blacklist,lbm+lbm+lbm+lbm,4,0.23,0.2338,0.2307,0.2275,1.0540756830913456,0.263493943417905,13188834,1211501,878076,45442,0.0517517845835668,4.468,16803,336408,0.04757213110576964,691198,920,888,0,0,0,0,2476925,222119,173514,1177068,25493,535,3785,76511,0,0,9,0,0,29813,0,0,0,76511,0,0,0,0,0,4,5,[BWC_GSP_HEADGATE_CRIT_BLACKLIST_C3] cpu=3 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=1 symmetric_tier2_epochs=41 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.432375 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282188 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=3 epochs=57 avg_epoch_mshr_util=0.332796 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00519577 max_epoch_llc_rq_util=0.21875 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=3 enabled_epochs=54 filtered_prefetches=0 useful_updates=18918 useless_updates=4 | [HEADGATE] cpu=3 keep_candidates=2 mid_max_candidates=4 streaming_epochs=54 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=3 mini_epochs=228 streaming_mini_epochs=216 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=527682 | [BWC_BUCKETS] cpu=3 issued_head=55054 issued_mid=42978 issued_tail=288686 fill_head=6358 fill_mid=144 fill_tail=887 useful_head=18918 useful_mid=0 useful_tail=0 useless_head=4 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=3 fill_age0=7389 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=18918 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=2 useless_age3=2 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C3] cpu=2 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=0 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.430422 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282344 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=2 epochs=58 avg_epoch_mshr_util=0.334363 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00459083 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=2 enabled_epochs=56 filtered_prefetches=0 useful_updates=19115 useless_updates=1 | [HEADGATE] cpu=2 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=2 mini_epochs=230 streaming_mini_epochs=222 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=708963 | [BWC_BUCKETS] cpu=2 issued_head=55570 issued_mid=43501 issued_tail=295442 fill_head=6313 fill_mid=124 fill_tail=953 useful_head=19115 useful_mid=0 useful_tail=0 useless_head=1 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=2 fill_age0=7390 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19115 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=0 useless_age3=1 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C3] cpu=1 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=0 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.431141 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0280208 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=1 epochs=58 avg_epoch_mshr_util=0.335777 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00521711 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=1 enabled_epochs=57 filtered_prefetches=0 useful_updates=19344 useless_updates=1 | [HEADGATE] cpu=1 keep_candidates=2 mid_max_candidates=4 streaming_epochs=57 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=1 mini_epochs=232 streaming_mini_epochs=228 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=654578 | [BWC_BUCKETS] cpu=1 issued_head=56024 issued_mid=43655 issued_tail=297959 fill_head=6481 fill_mid=129 fill_tail=976 useful_head=19344 useful_mid=0 useful_tail=0 useless_head=1 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=1 fill_age0=7586 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19344 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=0 | [BWC_GSP_HEADGATE_CRIT_BLACKLIST_C3] cpu=0 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=43 symmetric_tier1_epochs=0 symmetric_tier2_epochs=43 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.432 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0277969 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=0 epochs=58 avg_epoch_mshr_util=0.335419 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00513276 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=0 enabled_epochs=56 filtered_prefetches=0 useful_updates=19134 useless_updates=3 | [HEADGATE] cpu=0 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=0 tail_demoted=0 | [BWC_COORD] cpu=0 mini_epochs=230 streaming_mini_epochs=222 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=585702 | [BWC_BUCKETS] cpu=0 issued_head=55471 issued_mid=43380 issued_tail=294981 fill_head=6341 fill_mid=138 fill_tail=969 useful_head=19134 useful_mid=0 useful_tail=0 useless_head=3 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=0 fill_age0=7448 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19134 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=2
cycle2_crit_confgate_4xlbm_1M3M.txt,crit_confgate,lbm+lbm+lbm+lbm,4,0.2294,0.2272,0.2319,0.2319,1.0522464845089745,0.2630424459699734,13206267,1026022,826515,45487,0.05503469386520511,4.533,17203,336095,0.04869260510956756,681970,922,890,0,0,0,0,778491,222338,173538,947641,24786,450,4234,76562,0,0,9,0,0,29470,0,0,0,76562,0,0,0,0,1,3,5,[BWC_GSP_HEADGATE_CRIT_CONFGATE_C2] cpu=3 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=42 symmetric_tier1_epochs=0 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.431219 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282188 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=3 epochs=58 avg_epoch_mshr_util=0.334043 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00548017 max_epoch_llc_rq_util=0.21875 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=3 enabled_epochs=55 filtered_prefetches=49775 useful_updates=19344 useless_updates=1 | [BWC_CRIT] cpu=3 conf_epochs=55 high_pressure_epochs=49 mid_conf_threshold=18 tail_conf_threshold=30 tail_fill_conf_threshold=55 mid_conf_filtered=0 tail_conf_filtered=49775 tail_conf_rescued=240297 tail_fill_demoted=0 | [HEADGATE] cpu=3 keep_candidates=2 mid_max_candidates=4 streaming_epochs=55 mid_filtered=0 tail_filtered=49775 tail_demoted=0 | [BWC_COORD] cpu=3 mini_epochs=232 streaming_mini_epochs=220 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=44371 | [BWC_BUCKETS] cpu=3 issued_head=55917 issued_mid=43428 issued_tail=233814 fill_head=6283 fill_mid=125 fill_tail=1059 useful_head=19344 useful_mid=0 useful_tail=0 useless_head=1 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=3 fill_age0=7467 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19344 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=0 | [BWC_GSP_HEADGATE_CRIT_CONFGATE_C2] cpu=2 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=43 symmetric_tier1_epochs=1 symmetric_tier2_epochs=42 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.431391 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0282344 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=2 epochs=58 avg_epoch_mshr_util=0.334172 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00485049 max_epoch_llc_rq_util=0.21875 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=2 enabled_epochs=56 filtered_prefetches=51911 useful_updates=19199 useless_updates=3 | [BWC_CRIT] cpu=2 conf_epochs=56 high_pressure_epochs=50 mid_conf_threshold=18 tail_conf_threshold=30 tail_fill_conf_threshold=55 mid_conf_filtered=0 tail_conf_filtered=51911 tail_conf_rescued=254848 tail_fill_demoted=0 | [HEADGATE] cpu=2 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=51911 tail_demoted=0 | [BWC_COORD] cpu=2 mini_epochs=232 streaming_mini_epochs=224 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=55714 | [BWC_BUCKETS] cpu=2 issued_head=55887 issued_mid=43701 issued_tail=245065 fill_head=6222 fill_mid=123 fill_tail=1038 useful_head=19199 useful_mid=0 useful_tail=0 useless_head=3 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=2 fill_age0=7383 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19199 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=1 useless_age2=0 useless_age3=2 | [BWC_GSP_HEADGATE_CRIT_CONFGATE_C2] cpu=1 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=41 symmetric_tier1_epochs=0 symmetric_tier2_epochs=41 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.430406 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0280208 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=1 epochs=57 avg_epoch_mshr_util=0.330355 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00507293 max_epoch_llc_rq_util=0.21875 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=1 enabled_epochs=56 filtered_prefetches=50597 useful_updates=18946 useless_updates=2 | [BWC_CRIT] cpu=1 conf_epochs=56 high_pressure_epochs=48 mid_conf_threshold=18 tail_conf_threshold=30 tail_fill_conf_threshold=55 mid_conf_filtered=0 tail_conf_filtered=50597 tail_conf_rescued=244270 tail_fill_demoted=0 | [HEADGATE] cpu=1 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=50597 tail_demoted=0 | [BWC_COORD] cpu=1 mini_epochs=228 streaming_mini_epochs=224 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=411627 | [BWC_BUCKETS] cpu=1 issued_head=55116 issued_mid=43075 issued_tail=229975 fill_head=6006 fill_mid=102 fill_tail=1094 useful_head=18946 useful_mid=0 useful_tail=0 useless_head=2 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=1 fill_age0=7202 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=18946 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=1 | [BWC_GSP_HEADGATE_CRIT_CONFGATE_C2] cpu=0 Final level=3 pf_threshold=25 fill_threshold=90 issue_period=1 symmetric_mode_epochs=43 symmetric_tier1_epochs=0 symmetric_tier2_epochs=43 symmetric_tier3_epochs=0 max_global_avg_mshr_util=0.430703 max_global_max_mshr_util=0.5 max_global_avg_llc_rq_util=0.0277969 max_global_max_llc_rq_util=0.234375 | [BWC_PRESSURE] cpu=0 epochs=58 avg_epoch_mshr_util=0.333201 max_epoch_mshr_util=0.5 avg_epoch_llc_rq_util=0.00519071 max_epoch_llc_rq_util=0.234375 frac_epoch_avg_mshr_ge_thresh=0 frac_epoch_max_mshr_ge_thresh=0 frac_epoch_avg_llc_rq_ge_thresh=0 frac_epoch_max_llc_rq_ge_thresh=0 | [SIG_UTIL] cpu=0 enabled_epochs=56 filtered_prefetches=51371 useful_updates=19073 useless_updates=3 | [BWC_CRIT] cpu=0 conf_epochs=56 high_pressure_epochs=51 mid_conf_threshold=18 tail_conf_threshold=30 tail_fill_conf_threshold=55 mid_conf_filtered=0 tail_conf_filtered=51371 tail_conf_rescued=248973 tail_fill_demoted=0 | [HEADGATE] cpu=0 keep_candidates=2 mid_max_candidates=4 streaming_epochs=56 mid_filtered=0 tail_filtered=51371 tail_demoted=0 | [BWC_COORD] cpu=0 mini_epochs=230 streaming_mini_epochs=222 selected_boost_windows=0 phase_owner_windows=0 dynrunway_keep3_windows=0 dynrunway_midwide_windows=0 last_selected_boost_core=-1 last_phase_core=-1 last_window_miss_latency_delta=266779 | [BWC_BUCKETS] cpu=0 issued_head=55418 issued_mid=43334 issued_tail=238787 fill_head=6275 fill_mid=100 fill_tail=1043 useful_head=19073 useful_mid=0 useful_tail=0 useless_head=3 useless_mid=0 useless_tail=0 | [BWC_TIMELY] cpu=0 fill_age0=7418 fill_age1=0 fill_age2=0 fill_age3=0 useful_age0=19073 useful_age1=0 useful_age2=0 useful_age3=0 useless_age0=0 useless_age1=0 useless_age2=1 useless_age3=2
